63.117,142.63
176.69,215.74
159.21,161.9
160.55,217.86
146.34,217.68
168.71,116.35
138.16,140.32
206.04,169.87
167.71,72.433
78.791,127.06
98.198,105.49
101.97,164.78
134.27,152.73
58.248,143.76
126.9,173.96
61.162,152.74
178.21,70.805
168.12,215.07
196.3,172.14
164.86,194.06
144.17,103.59
225.65,126.28
195.11,223.35
166.31,105.21
69.166,171.2
234.73,205.69
119.89,53.194
160.45,135.53
233.44,207.22
180.53,105.38
174.23,73.992
144.12,232.78
225.12,168.91
179.46,231.11
132.38,106.76
74.697,88.379
178.76,60.82
152.82,121.29
178.94,119.72
179.94,204.1
113.48,166.61
243.86,155.92
233.26,148.33
214.01,123.04
150.22,132.17
169.03,209.31
232.06,199.54
161.35,210.69
141.9,207.43
215.06,191.8
134.34,56.188
105.19,120.49
240.28,155.52
124.74,206.09
118.42,182.51
160.58,210.05
93.091,63.346
182.3,223.06
230.26,203.24
57.658,128.91
145.56,184.39
139.83,175.67
136.98,110.61
112.2,168.15
217.76,149.68
126.3,199.56
190,67.644
107.07,206.92
212.9,223.93
140.12,203.32
143.54,137.01
195.93,208.38
241.49,136.96
70.611,122.81
90.837,86.257
167.93,156.17
173.1,142.23
229.31,143.7
141.17,231.62
185.17,207.19
97.141,77.188
221.87,147.9
174.61,151.33
86.988,163.96
110.96,80.947
175.02,180.39
138.15,67.212
122.57,205.57
162.16,236.17
205.07,191.25
137.38,66.569
173.86,183.33
233.15,106.46
136.93,199.34
155.14,115.41
112.35,161.74
197.12,84.057
156.81,77.646
190.17,207.46
117.43,98.126
